Year,Team,BPI(O),BPI(D),Conf,NetRtg,ORtg,DRtg,AdjT,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Unnamed: 0,Adj OE,Adj DE,Barthag,Record,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,PAKE,PASE_x,Talent,Unnamed: 35,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,Team.1,PASE_y
2022,Rice,2.0,-4.7,CUSA,-4.15,105.6,109.7,67.5,16.0,17.0,74.1,73.4,0.76,-1.19,2.88,-5.61,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Illinois St.,-0.4,-2.4,MVC,-1.5,105.0,106.5,68.0,13.0,20.0,74.2,74.7,-0.58,0.74,4.29,-5.07,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,George Washington,-2.4,-0.4,A10,-4.46,99.3,103.8,68.9,12.0,18.0,68.4,72.8,-4.47,0.4,-0.95,-3.12,-4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6470588235294118
2022,San Diego,-3.6,0.8,WCC,-5.01,96.3,101.3,65.6,15.0,16.0,65.8,67.3,-1.45,1.48,-5.5,2.18,-3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2022,Penn,0.8,-3.8,Ivy,-3.34,106.2,109.5,67.6,12.0,16.0,72.0,75.5,-3.43,-0.5,1.54,-5.47,-3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2022,Eastern Kentucky,-0.3,-2.6,ASun,-7.95,101.2,109.2,70.9,13.0,18.0,79.3,75.1,4.19,-5.38,2.83,-9.58,-6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Oregon St.,1.4,-4.4,P12,-5.36,105.4,110.8,66.6,3.0,28.0,68.3,78.1,-9.84,8.4,2.56,-4.01,-1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720588235294119
2022,La Salle,-3.0,0.0,A10,-4.68,98.9,103.6,67.2,11.0,19.0,67.5,71.5,-4.03,0.54,-2.34,-1.16,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2022,UT Arlington,-3.2,0.2,SB,-4.28,97.7,102.0,65.2,11.0,18.0,67.2,68.7,-1.55,-0.94,-4.81,-0.68,-5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2022,Stony Brook,1.1,-4.1,AE,-6.77,104.1,110.9,68.2,18.0,13.0,72.9,73.1,-0.19,-5.43,0.56,-7.19,-6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2022,Mount St. Mary's,-3.4,0.3,NEC,-6.56,96.1,102.6,63.3,14.0,16.0,66.1,65.3,0.87,-7.2,-9.71,1.51,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Rider,-2.5,-0.7,MAAC,-4.4,99.2,103.6,66.9,14.0,19.0,67.8,69.3,-1.48,-3.56,-4.47,-1.4,-5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,The Citadel,0.1,-3.4,SC,-6.04,101.2,107.2,70.5,13.0,18.0,76.8,76.8,-0.03,-1.97,2.59,-9.38,-6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Cal Baptist,-1.9,-1.4,WAC,-4.41,98.8,103.2,67.4,18.0,16.0,70.6,67.2,3.47,-3.34,-2.72,-0.81,-3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Canisius,-3.2,-0.1,MAAC,-7.8,97.4,105.2,68.2,11.0,21.0,68.5,71.5,-3.0,-2.25,-3.83,-3.65,-7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Eastern Washington,0.3,-3.7,BSky,-3.86,104.1,107.9,69.7,18.0,16.0,76.9,74.6,2.26,-5.14,2.16,-7.36,-5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2022,Portland St.,-4.1,0.7,BSky,-7.69,95.7,103.4,71.0,14.0,17.0,73.5,72.2,1.39,-5.67,-2.64,-5.06,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13970588235294118
2022,Loyola Marymount,1.2,-4.7,WCC,-2.71,105.8,108.5,65.9,11.0,18.0,69.3,74.1,-4.76,3.25,0.38,-2.31,-1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Miami OH,1.2,-4.7,MAC,-8.17,103.5,111.7,67.7,14.0,18.0,75.3,73.5,1.78,-4.14,0.99,-7.33,-6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,North Carolina Central,-2.8,-0.8,MEAC,-10.34,96.7,107.0,67.6,16.0,15.0,72.8,68.4,4.39,-7.47,-5.94,-5.45,-11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2022,Marshall,-1.7,-1.8,CUSA,-5.74,101.2,106.9,72.3,12.0,21.0,74.0,76.5,-2.45,0.14,3.28,-7.85,-4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2022,Siena,-3.1,-0.4,MAAC,-5.77,98.1,103.9,66.3,15.0,14.0,66.3,69.2,-2.9,-3.5,-5.32,-1.08,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2843137254901961
2022,Texas A&M Corpus Chris,-2.6,-1.0,Slnd,-6.55,96.6,103.2,69.4,23.0,12.0,76.6,70.1,6.51,-9.1,-3.43,-3.35,-6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Manhattan,-1.4,-2.5,MAAC,-7.73,100.5,108.2,68.6,15.0,15.0,70.9,72.6,-1.77,-3.85,-1.01,-6.63,-7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2022,Youngstown St.,0.4,-4.3,Horz,-7.49,102.8,110.3,66.6,19.0,15.0,72.6,69.8,2.82,-7.12,-1.53,-4.75,-6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Tarleton St.,-3.9,0.0,WAC,-3.39,99.6,103.0,63.1,14.0,17.0,64.6,65.3,-0.74,-0.5,-6.87,3.7,-3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Montana,-2.4,-1.6,BSky,-6.67,100.2,106.8,65.3,18.0,14.0,72.2,66.9,5.28,-6.21,-5.23,-1.25,-6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17156862745098037
2022,UC Davis,-4.1,0.2,BW,-4.24,97.9,102.1,67.1,13.0,11.0,67.8,66.4,1.46,-4.29,-4.08,0.38,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Tennessee Tech,-1.2,-2.8,OVC,-7.94,99.9,107.8,69.3,11.0,21.0,72.8,73.7,-0.91,-3.03,-0.61,-6.65,-7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,South Florida,-7.5,3.4,Amer,-6.83,90.9,97.7,65.0,8.0,23.0,57.5,64.9,-7.45,4.4,-9.77,6.72,-3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4558823529411766
2022,Western Illinois,-1.2,-3.0,Sum,-6.77,100.4,107.1,70.6,16.0,16.0,77.9,77.2,0.72,-5.51,1.62,-7.96,-6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Georgia Southern,-4.2,-0.1,SB,-7.3,96.1,103.4,66.0,13.0,16.0,66.4,65.6,0.83,-3.04,-6.59,-0.45,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,North Florida,-3.5,-0.7,ASun,-8.63,97.2,105.8,67.7,11.0,20.0,68.5,71.2,-2.65,0.08,-4.67,-3.68,-8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Northern Colorado,2.4,-6.6,BSky,-3.82,107.7,111.5,69.6,22.0,16.0,77.9,76.9,1.0,-3.67,4.78,-9.31,-4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Harvard,-3.7,-0.6,Ivy,-4.68,97.8,102.4,67.2,13.0,13.0,71.5,69.1,2.35,-4.2,-3.42,-1.25,-4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360294117647059
2022,New Mexico,-0.7,-3.6,MWC,0.73,106.6,105.9,70.9,13.0,19.0,74.3,75.3,-1.09,4.32,7.11,-5.86,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7107843137254902
2022,Bowling Green,1.0,-5.3,MAC,-10.22,102.8,113.0,72.8,13.0,18.0,80.3,80.5,-0.23,-4.44,5.04,-13.86,-8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Indiana St.,-2.8,-1.6,MVC,-4.78,98.3,103.0,69.2,11.0,20.0,70.5,71.9,-1.48,1.94,-0.31,-3.19,-3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2022,Tennessee St.,-2.6,-1.9,OVC,-8.63,98.0,106.6,67.5,14.0,18.0,71.3,70.2,1.13,-7.31,-4.9,-4.44,-9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Northeastern,-3.1,-1.5,CAA,-7.65,97.0,104.6,64.4,9.0,22.0,64.3,69.1,-4.81,-1.19,-7.23,1.23,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18382352941176472
2022,High Point,-2.7,-1.9,BSth,-6.16,98.4,104.5,66.5,14.0,18.0,69.5,69.8,-0.22,-3.39,-3.68,-2.85,-6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25
2022,Loyola MD,-4.6,-0.1,Pat,-8.58,96.4,104.9,64.6,14.0,16.0,66.1,65.7,0.47,-7.95,-8.11,-0.29,-8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,New Orleans,-4.0,-0.8,Slnd,-8.5,97.0,105.5,72.2,18.0,14.0,77.2,74.5,2.63,-7.16,-0.47,-7.41,-7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,North Alabama,-5.8,1.1,ASun,-13.57,90.2,103.8,67.7,9.0,21.0,69.4,68.5,0.83,-3.21,-9.34,-1.99,-11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,FIU,-2.8,-2.2,CUSA,-8.8,97.3,106.1,66.7,15.0,17.0,70.8,71.1,-0.31,-3.27,-3.96,-2.51,-6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Presbyterian,-4.8,-0.2,BSth,-8.06,96.4,104.5,64.1,12.0,20.0,67.8,67.9,-0.13,-3.65,-7.42,-1.06,-8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Elon,-2.2,-2.8,CAA,-6.58,99.9,106.5,65.8,10.0,22.0,67.1,72.2,-5.13,1.39,-4.94,-1.21,-6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Illinois Chicago,-1.9,-3.3,Horz,-10.52,99.4,109.9,69.2,14.0,16.0,72.0,72.9,-0.97,-6.37,-0.7,-8.09,-8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Albany,-6.6,1.3,AE,-10.47,92.2,102.7,65.2,13.0,18.0,61.8,65.9,-4.03,-5.77,-10.79,0.98,-9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22549019607843135
2022,Ball St.,-1.1,-4.5,MAC,-8.39,101.4,109.8,69.9,14.0,17.0,74.3,76.8,-2.45,-4.56,0.41,-8.4,-7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Binghamton,-4.5,-1.1,AE,-10.76,94.9,105.6,67.1,12.0,17.0,67.7,68.4,-0.72,-6.18,-7.18,-3.22,-10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Southeastern Louisiana,0.1,-5.8,Slnd,-8.72,102.8,111.5,70.6,19.0,15.0,78.8,77.7,1.06,-5.77,1.05,-10.08,-9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Duquesne,-3.0,-2.8,A10,-9.85,98.8,108.7,65.9,6.0,24.0,65.2,73.4,-8.2,1.86,-3.32,-3.02,-6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13235294117647056
2022,UC San Diego,-1.3,-4.5,BW,-8.0,101.6,109.6,67.9,13.0,16.0,70.2,70.6,-0.34,-3.78,-1.66,-5.38,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5441176470588235
2022,Alcorn St.,-3.9,-1.9,SWAC,-8.09,97.3,105.4,67.8,17.0,17.0,66.5,71.1,-4.56,-4.12,-4.9,-3.78,-8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Morgan St.,-5.2,-0.9,MEAC,-10.97,94.4,105.4,71.9,13.0,15.0,75.0,72.3,2.68,-8.12,-3.86,-8.76,-12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,McNeese St.,-2.3,-3.8,Slnd,-12.97,97.7,110.7,69.6,11.0,22.0,78.2,77.4,0.73,-5.04,-0.84,-10.92,-11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044117647058823484
2022,Louisiana Monroe,-1.0,-5.1,SB,-8.4,101.0,109.4,67.7,13.0,18.0,72.5,74.3,-1.87,-2.59,-1.6,-7.1,-8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Army,-4.7,-1.5,Pat,-11.12,96.5,107.6,68.8,15.0,16.0,70.4,70.4,0.03,-7.53,-3.94,-6.59,-10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Southeast Missouri,-0.6,-5.6,OVC,-6.41,104.1,110.5,71.8,14.0,18.0,75.6,77.3,-1.72,-4.69,4.24,-11.44,-7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,SIUE,-5.5,-0.8,OVC,-11.47,94.0,105.5,68.5,11.0,21.0,67.5,69.9,-2.41,-4.71,-5.67,-4.71,-10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2022,Jackson St.,-6.8,0.6,SWAC,-9.2,93.3,102.5,63.7,11.0,19.0,61.0,65.5,-4.5,-5.6,-12.31,2.21,-10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Merrimack,-6.1,-0.2,NEC,-11.55,94.2,105.7,62.2,14.0,16.0,61.4,64.4,-2.93,-6.82,-12.89,2.03,-10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lipscomb,-0.6,-5.8,ASun,-8.09,102.3,110.3,69.2,14.0,19.0,74.0,76.8,-2.85,-3.29,-0.06,-8.36,-8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14705882352941177
2022,Prairie View A&M,-3.5,-2.9,SWAC,-9.94,97.1,107.0,70.3,8.0,19.0,69.5,76.3,-6.81,-3.66,-1.46,-9.01,-10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Cal St. Bakersfield,-4.1,-2.5,BW,-9.11,97.5,106.6,64.4,9.0,19.0,64.9,66.3,-1.46,-2.01,-7.87,0.3,-7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Pepperdine,-3.8,-2.9,WCC,-9.7,97.4,107.1,69.9,7.0,25.0,68.2,77.5,-9.28,3.42,-0.83,-6.2,-7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Austin Peay,-4.4,-2.5,OVC,-10.83,94.8,105.6,64.6,12.0,17.0,64.7,69.1,-4.45,-3.39,-8.58,-1.43,-10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10294117647058824
2022,North Carolina A&T,-4.2,-2.8,BSth,-10.76,96.8,107.6,67.4,12.0,20.0,67.7,70.3,-2.59,-4.46,-5.2,-4.71,-9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Utah Tech,-4.9,-2.1,,,,,,13.0,18.0,72.5,74.1,-1.58,-0.53,-2.09,-6.44,-8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Radford,-5.5,-1.8,BSth,-10.2,95.3,105.5,64.1,11.0,18.0,63.2,67.4,-4.24,-3.9,-9.49,0.26,-9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47058823529411764
2022,Western Carolina,-2.4,-4.9,SC,-11.29,99.0,110.3,68.2,11.0,21.0,70.7,77.3,-6.59,-1.9,-2.57,-7.91,-10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sacred Heart,-0.7,-6.7,NEC,-14.17,101.3,115.5,67.4,10.0,20.0,72.7,75.1,-2.47,-8.79,-2.8,-10.62,-13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,St. Thomas,1.6,-9.0,Sum,-12.51,106.6,119.1,65.3,10.0,20.0,74.7,75.3,-0.63,-5.59,-1.87,-9.27,-11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Maryland Eastern Shore,-7.9,0.4,MEAC,-13.21,89.7,102.9,67.9,11.0,16.0,65.9,66.4,-0.52,-7.14,-10.68,-2.42,-13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Northern Illinois,-6.7,-0.8,MAC,-11.34,92.8,104.1,67.0,9.0,21.0,64.1,71.5,-7.43,-3.07,-8.6,-1.9,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Robert Morris,-2.0,-5.6,Horz,-15.16,98.4,113.6,66.7,8.0,24.0,69.4,74.7,-5.31,-5.47,-4.53,-7.97,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11029411764705882
2022,Tennessee Martin,-5.0,-2.7,OVC,-12.64,96.0,108.7,68.9,8.0,22.0,68.9,73.5,-4.63,-3.02,-4.95,-6.18,-11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Pacific,-5.6,-2.3,WCC,-10.97,95.0,106.0,68.2,8.0,22.0,65.9,72.7,-6.87,0.41,-5.25,-2.77,-8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Coppin St.,-6.6,-1.2,MEAC,-11.71,92.0,103.7,72.2,9.0,23.0,66.9,74.7,-7.75,-5.03,-5.21,-7.57,-12.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,San Jos̩ St.,-3.1,-4.8,MWC,-10.62,98.9,109.5,65.4,8.0,23.0,64.3,72.3,-8.03,3.79,-4.84,-2.17,-7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,South Carolina St.,-6.6,-1.5,MEAC,-12.56,93.3,105.8,70.0,15.0,16.0,71.8,72.5,-0.71,-8.39,-5.4,-7.64,-13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Stetson,-4.0,-4.2,ASun,-12.44,96.6,109.0,65.7,11.0,19.0,69.7,71.5,-1.8,-4.07,-5.94,-4.39,-10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882353
2022,Lehigh,-3.8,-4.5,Pat,-12.07,98.1,110.2,68.1,13.0,19.0,68.4,71.4,-2.94,-7.56,-4.11,-6.71,-10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39705882352941174
2022,Saint Francis,-4.6,-3.8,NEC,-14.61,95.1,109.7,67.3,9.0,21.0,68.6,73.5,-4.9,-7.91,-6.86,-7.71,-14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Eastern Michigan,-6.0,-2.7,MAC,-13.6,93.7,107.4,69.2,10.0,21.0,69.1,76.0,-6.87,-3.03,-3.42,-7.44,-10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Central Michigan,-4.6,-4.1,MAC,-13.77,96.2,110.0,67.5,7.0,23.0,65.9,77.0,-11.03,-1.52,-5.98,-6.58,-12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Grambling St.,-6.4,-2.6,SWAC,-12.31,93.7,106.0,69.3,12.0,20.0,65.4,71.0,-5.66,-5.08,-6.45,-5.9,-12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,UT Rio Grande Valley,-3.4,-5.7,WAC,-11.8,99.9,111.7,71.8,8.0,23.0,71.4,78.6,-7.29,-1.28,1.21,-11.39,-10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sacramento St.,-5.1,-4.0,BSky,-13.72,95.1,108.8,64.3,11.0,18.0,65.4,70.2,-4.72,-5.36,-9.89,-2.17,-12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Florida A&M,-5.9,-3.3,SWAC,-12.73,94.9,107.6,65.5,13.0,17.0,65.1,68.8,-3.73,-6.7,-9.0,-3.06,-12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Hampton,-7.9,-1.4,BSth,-15.02,90.6,105.6,69.1,9.0,19.0,64.8,69.5,-4.71,-6.0,-8.32,-5.23,-13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30392156862745096
2022,Central Arkansas,-3.1,-6.4,ASun,-14.14,98.7,112.9,71.9,11.0,20.0,73.2,81.1,-7.94,-1.7,-0.21,-13.62,-13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alabama St.,-5.2,-4.3,SWAC,-13.19,97.1,110.3,69.4,10.0,21.0,69.7,75.2,-5.55,-5.45,-3.13,-8.92,-12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Milwaukee,-6.5,-3.2,Horz,-17.04,91.7,108.8,66.8,10.0,22.0,64.8,70.8,-5.97,-6.32,-9.03,-4.16,-13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,Cal Poly,-7.5,-2.1,BW,-12.72,93.0,105.8,64.6,7.0,21.0,61.5,67.3,-5.86,-3.3,-9.85,-0.74,-10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,UTSA,-6.1,-3.8,CUSA,-13.2,94.3,107.5,68.7,10.0,22.0,67.3,72.3,-5.0,-1.49,-5.12,-5.33,-10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705882352941176
2022,Lafayette,-3.3,-6.5,Pat,-14.41,97.1,111.5,64.8,10.0,20.0,67.8,72.8,-5.03,-6.67,-6.98,-5.62,-12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Houston Christian,-4.5,-5.5,,,,,,11.0,18.0,75.5,76.6,-1.03,-6.71,-3.88,-10.59,-14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,NJIT,-7.7,-2.3,AE,-18.31,89.4,107.7,66.0,11.0,18.0,63.0,70.0,-7.03,-6.17,-10.39,-4.24,-14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Northwestern St.,-3.5,-6.6,Slnd,-15.42,98.4,113.8,71.2,9.0,23.0,73.8,80.4,-6.56,-3.2,-1.41,-12.66,-14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2022,Alabama A&M,-11.0,0.9,SWAC,-13.5,87.3,100.8,66.6,12.0,18.0,61.4,67.0,-5.57,-8.86,-13.24,-1.19,-14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Air Force,-6.5,-3.9,MWC,-8.48,95.5,104.0,63.2,11.0,18.0,59.0,66.0,-7.0,1.33,-9.46,3.79,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bethune Cookman,-6.6,-4.0,SWAC,-16.68,93.1,109.8,65.8,9.0,21.0,63.4,69.5,-6.17,-6.7,-9.96,-4.73,-14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Little Rock,-5.0,-5.7,SB,-15.18,96.9,112.1,66.7,9.0,19.0,66.7,73.1,-6.39,-0.73,-4.9,-7.14,-12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4558823529411765
2022,American,-5.7,-5.1,Pat,-16.2,94.4,110.6,64.9,10.0,22.0,63.5,70.9,-7.47,-7.91,-10.41,-4.97,-15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
2022,Denver,-4.6,-6.4,Sum,-11.08,99.8,110.9,66.4,11.0,21.0,70.5,74.4,-3.84,-5.96,-4.09,-6.04,-10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,William & Mary,-8.2,-2.9,CAA,-17.33,90.2,107.5,68.8,5.0,27.0,63.9,74.4,-10.5,-1.88,-7.73,-6.18,-13.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bucknell,-2.0,-9.2,Pat,-17.09,99.9,117.0,67.7,9.0,23.0,71.2,79.4,-8.25,-6.37,-1.9,-12.72,-14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3382352941176471
